2.442842463869311018e+02,4.301844937824961335e+02
2.448100126431094168e+02,4.295230404022431117e+02
2.453248135651186317e+02,4.288537579188090376e+02
2.458285214960608016e+02,4.281768122963987935e+02
2.463210115298039682e+02,4.274923713994712671e+02
2.468021615419553996e+02,4.268006049511134279e+02
2.472718522201453766e+02,4.261016844909537440e+02
2.477299670936132259e+02,4.253957833326246600e+02
2.481763925620891769e+02,4.246830765207857894e+02
2.486110179239640843e+02,4.239637407877171427e+02
2.490337354037405362e+02,4.232379545094943296e+02
2.494444401787582706e+02,4.225058976617562507e+02
2.498430304051873918e+02,4.217677517750757374e+02
2.502294072432828784e+02,4.210236998899449077e+02
2.506034748818943854e+02,4.202739265113858664e+02
2.509651405622246330e+02,4.195186175631986316e+02
2.513143146008312101e+02,4.187579603418566876e+02
2.516509104118657660e+02,4.179921434700628424e+02
2.519748445285447644e+02,4.172213568499752796e+02
2.522860366238473091e+02,4.164457916161175035e+02
2.525844095304338168e+02,4.156656400879815578e+02
2.528698892597816723e+02,4.148810957223383298e+02
2.531424050205322942e+02,4.140923530652651152e+02
2.534018892360455766e+02,4.132996077039035185e+02
2.536482775611569878e+02,4.125030562179590561e+02
2.538815088981336032e+02,4.117028961309547412e+02
2.541015254118245537e+02,4.108993258612501904e+02
2.543082725440027616e+02,4.100925446728394945e+02
2.545016990268937889e+02,4.092827526259389970e+02
2.546817568958889240e+02,4.084701505273775410e+02
2.548484015014391844e+02,4.076549398808018054e+02
2.550015915201270786e+02,4.068373228367090064e+02
2.551412889649139402e+02,4.060175021423184489e+02
2.552674591945593932e+02,4.051956810912962510e+02
2.553800709222117575e+02,4.043720634733433599e+02
2.554790962231660956e+02,4.035468535236615821e+02
2.555645105417889908e+02,4.027202558723084280e+02
2.556362926976075869e+02,4.018924754934544694e+02
2.556944248905618622e+02,4.010637176545550915e+02
2.557388927054183796e+02,4.002341878654497691e+02
2.557696851153451973e+02,3.994040918274009755e+02
2.557867944846458670e+02,3.985736353820857971e+02
2.557902165706531719e+02,3.977430244605528742e+02
2.557799505247810430e+02,3.969124650321566605e+02
2.557559988927350787e+02,3.960821630534826454e+02
2.557183676138811279e+02,3.952523244172758723e+02
2.556670660197727329e+02,3.944231549013846347e+02
2.556021068318368350e+02,3.935948601177333330e+02
2.555235061582194760e+02,3.927676454613359169e+02
2.554312834897912978e+02,3.919417160593638414e+02
2.553254616953143170e+02,3.911172767202796194e+02
2.552060670157710547e+02,3.902945318830498991e+02
2.550731290578575567e+02,3.894736855664500581e+02
2.549266807866416684e+02,3.886549413184730497e+02
2.547667585173885811e+02,3.878385021658548339e+02
2.545934019065556413e+02,3.870245705637291849e+02
2.544066539419585524e+02,3.862133483454243219e+02
2.542065609321116142e+02,3.854050366724134733e+02
2.539931724947443854e+02,3.845998359844322181e+02
2.537665415444978692e+02,3.837979459497749986e+02
2.535267242798029770e+02,3.829995654157822855e+02
2.532737801689449952e+02,3.822048923595321526e+02
2.530077719353168959e+02,3.814141238387471162e+02
2.527287655418656129e+02,3.806274559429289752e+02
2.524368301747351211e+02,3.798450837447338131e+02
2.521320382261099553e+02,3.790672012515994425e+02
2.518144652762639453e+02,3.782940013576364322e+02
2.514841900748184003e+02,3.775256757957957916e+02
2.511412945212141494e+02,3.767624150903240547e+02
2.507858636444028093e+02,3.760044085095184982e+02
2.504179855817617408e+02,3.752518440187936903e+02
2.500377515572385221e+02,3.745049082340708537e+02
2.496452558587295698e+02,3.737637863755023773e+02
2.492405958146995317e+02,3.730286622215421062e+02
2.488238717700462246e+02,3.722997180633728362e+02
2.483951870612178254e+02,3.715771346597035745e+02
2.479546479905883416e+02,3.708610911919455475e+02
2.475023638000971573e+02,3.701517652197806001e+02
2.470384466441602456e+02,3.694493326371306239e+02
2.465630115618586728e+02,3.687539676285408632e+02
2.460761764484120704e+02,3.680658426259867042e+02
2.455780620259437228e+02,3.673851282661151458e+02
2.450687918135447205e+02,3.667119933479313545e+02
2.445484920966444236e+02,3.660466047909413305e+02
2.440172918956952799e+02,3.653891275937598948e+02
2.434753229341789336e+02,3.647397247931957054e+02
2.429227196059424614e+02,3.640985574238225126e+02
2.423596189418722133e+02,3.634657844780467144e+02
2.417861605759139536e+02,3.628415628666815564e+02
2.412024867104470900e+02,3.622260473800373575e+02
2.406087420810225410e+02,3.616193906495378769e+02
2.400050739204720571e+02,3.610217431098715224e+02
2.393916319223984885e+02,3.604332529616876855e+02
2.387685682040555832e+02,3.598540661348469598e+02
2.381360372686271489e+02,3.592843262522342229e+02
2.374941959669143898e+02,3.587241745941444151e+02
2.368432034584408825e+02,3.581737500632483489e+02
2.361832211719854797e+02,3.576331891501486666e+02
2.355144127655522368e+02,3.571026258995341891e+02
2.348369440857874793e+02,3.565821918769397030e+02
2.341509831268543280e+02,3.560720161361219880e+02
2.334566999887747158e+02,3.555722251870571995e+02
2.327542668352489557e+02,3.550829429645704067e+02
2.320438578509638603e+02,3.546042907976026299e+02
2.313256491983994749e+02,3.541363873791246419e+02
2.305998189741456486e+02,3.536793487367044122e+02
2.298665471647386767e+02,3.532332882037350146e+02
2.291260156020294119e+02,3.527983163913314115e+02
2.283784079180940125e+02,3.523745411609014582e+02
2.276239094996979304e+02,3.519620675973994253e+02
2.268627074423249326e+02,3.515609979832675549e+02
2.260949905037824976e+02,3.511714317730728112e+02
2.253209490573948699e+02,3.507934655688448515e+02
2.245407750447955380e+02,3.504271930961211865e+02
2.237546619283308189e+02,3.500727051807058956e+02
2.229628046430864003e+02,3.497300897261470709e+02
2.221653995485486632e+02,3.493994316919391849e+02
2.213626443799126662e+02,3.490808130724554417e+02
2.205547381990491260e+02,3.487743128766153404e+02
2.197418813451425308e+02,3.484800071082923978e+02
2.189242753850120664e+02,3.481979687474674847e+02
2.181021230631287153e+02,3.479282677321315873e+02
2.172756282513398673e+02,3.476709709409429934e+02
2.164449958983145734e+02,3.474261421766433386e+02
2.156104319787218628e+02,3.471938421502360939e+02
2.147721434421542313e+02,3.469741284659318694e+02
2.139303381618099422e+02,3.467670556068642895e+02
2.130852248829459654e+02,3.465726749215792211e+02
2.122370131711145973e+02,3.463910346113021888e+02
2.113859133601968665e+02,3.462221797179853979e+02
2.105321365002454002e+02,3.460661521131387417e+02
2.096758943051495123e+02,3.459229904874465547e+02
2.088173991001359582e+02,3.457927303411737512e+02
2.079568637691177742e+02,3.456754039753622010e+02
2.070945017019049033e+02,3.455710404838213208e+02
2.062305267412891112e+02,3.454796657459134508e+02
2.053651531300166937e+02,3.454013024201364601e+02
2.044985954576620486e+02,3.453359699385049453e+02
2.036310686074151022e+02,3.452836845017319547e+02
2.027627877027960324e+02,3.452444590752111822e+02
2.018939680543104487e+02,3.452183033858021304e+02
2.010248251060580458e+02,3.452052239194181880e+02
2.001555743823082025e+02,3.452052239194181880e+02
1.992864314340557712e+02,3.452183033858021304e+02
1.984176117855701875e+02,3.452444590752111822e+02
1.975493308809511461e+02,3.452836845017319547e+02
1.966818040307041997e+02,3.453359699385049453e+02
1.958152463583495262e+02,3.454013024201364601e+02
1.949498727470771087e+02,3.454796657459134508e+02
1.940858977864613166e+02,3.455710404838213208e+02
1.932235357192484742e+02,3.456754039753622010e+02
1.923630003882302617e+02,3.457927303411737512e+02
1.915045051832167076e+02,3.459229904874465547e+02
1.906482629881208481e+02,3.460661521131387417e+02
1.897944861281693534e+02,3.462221797179853979e+02
1.889433863172516226e+02,3.463910346113021888e+02
1.880951746054202545e+02,3.465726749215792211e+02
1.872500613265562777e+02,3.467670556068642327e+02
1.864082560462120171e+02,3.469741284659318694e+02
1.855699675096443855e+02,3.471938421502360939e+02
1.847354035900516465e+02,3.474261421766433386e+02
1.839047712370263525e+02,3.476709709409429934e+02
1.830782764252375046e+02,3.479282677321315873e+02
1.822561241033541819e+02,3.481979687474674847e+02
1.814385181432237175e+02,3.484800071082923978e+02
1.806256612893170654e+02,3.487743128766153404e+02
1.798177551084535821e+02,3.490808130724554417e+02
1.790149999398175567e+02,3.493994316919391849e+02
1.782175948452798195e+02,3.497300897261470709e+02
1.774257375600354294e+02,3.500727051807058956e+02
1.766396244435707104e+02,3.504271930961211865e+02
1.758594504309713500e+02,3.507934655688448515e+02
1.750854089845837223e+02,3.511714317730728112e+02
1.743176920460412873e+02,3.515609979832675549e+02
1.735564899886683179e+02,3.519620675973994253e+02
1.728019915702722074e+02,3.523745411609015150e+02
1.720543838863368080e+02,3.527983163913314115e+02
1.713138523236275716e+02,3.532332882037350146e+02
1.705805805142205713e+02,3.536793487367044122e+02
1.698547502899667165e+02,3.541363873791246419e+02
1.691365416374023880e+02,3.546042907976026299e+02
1.684261326531172926e+02,3.550829429645704067e+02
1.677236994995915040e+02,3.555722251870571995e+02
1.670294163615118919e+02,3.560720161361219880e+02
1.663434554025787691e+02,3.565821918769397030e+02
1.656659867228140115e+02,3.571026258995341323e+02
1.649971783163807402e+02,3.576331891501487235e+02
1.643371960299253374e+02,3.581737500632482920e+02
1.636862035214518301e+02,3.587241745941444151e+02
1.630443622197390710e+02,3.592843262522342229e+02
1.624118312843106366e+02,3.598540661348469030e+02
1.617887675659677313e+02,3.604332529616876855e+02
1.611753255678941628e+02,3.610217431098715224e+02
1.605716574073436789e+02,3.616193906495378769e+02
1.599779127779191299e+02,3.622260473800373575e+02
1.593942389124522947e+02,3.628415628666815564e+02
1.588207805464940066e+02,3.634657844780467144e+02
1.582576798824237585e+02,3.640985574238225126e+02
1.577050765541872863e+02,3.647397247931957054e+02
1.571631075926709400e+02,3.653891275937598380e+02
1.566319073917217963e+02,3.660466047909412737e+02
1.561116076748215278e+02,3.667119933479313545e+02
1.556023374624224687e+02,3.673851282661151458e+02
1.551042230399541211e+02,3.680658426259867042e+02
1.546173879265075470e+02,3.687539676285408632e+02
1.541419528442059743e+02,3.694493326371306239e+02
1.536780356882690626e+02,3.701517652197805432e+02
1.532257514977779067e+02,3.708610911919455475e+02
1.527852124271483945e+02,3.715771346597035176e+02
1.523565277183199953e+02,3.722997180633728931e+02
1.519398036736666882e+02,3.730286622215421062e+02
1.515351436296366501e+02,3.737637863755024341e+02
1.511426479311276978e+02,3.745049082340708537e+02
1.507624139066044791e+02,3.752518440187936903e+02
1.503945358439634390e+02,3.760044085095184982e+02
1.500391049671520989e+02,3.767624150903240547e+02
1.496962094135478196e+02,3.775256757957957916e+02
1.493659342121022746e+02,3.782940013576364322e+02
1.490483612622562930e+02,3.790672012515994425e+02
1.487435693136310988e+02,3.798450837447338131e+02
1.484516339465006070e+02,3.806274559429289752e+02
1.481726275530493524e+02,3.814141238387471162e+02
1.479066193194212246e+02,3.822048923595321526e+02
1.476536752085632429e+02,3.829995654157822855e+02
1.474138579438683507e+02,3.837979459497749986e+02
1.471872269936218345e+02,3.845998359844322181e+02
1.469738385562546057e+02,3.854050366724134733e+02
1.467737455464076675e+02,3.862133483454243219e+02
1.465869975818105786e+02,3.870245705637291849e+02
1.464136409709776672e+02,3.878385021658547771e+02
1.462537187017245515e+02,3.886549413184729929e+02
1.461072704305086631e+02,3.894736855664500581e+02
1.459743324725951652e+02,3.902945318830498991e+02
1.458549377930519029e+02,3.911172767202796194e+02
1.457491159985749221e+02,3.919417160593638414e+02
1.456568933301467439e+02,3.927676454613359169e+02
1.455782926565293849e+02,3.935948601177332762e+02
1.455133334685934869e+02,3.944231549013846347e+02
1.454620318744850636e+02,3.952523244172759291e+02
1.454244005956311412e+02,3.960821630534826454e+02
1.454004489635851769e+02,3.969124650321566605e+02
1.453901829177130480e+02,3.977430244605528742e+02
1.453936050037203529e+02,3.985736353820857971e+02
1.454107143730210225e+02,3.994040918274009186e+02
1.454415067829478403e+02,4.002341878654497123e+02
1.454859745978043577e+02,4.010637176545550915e+02
1.455441067907586330e+02,4.018924754934544694e+02
1.456158889465772290e+02,4.027202558723084280e+02
1.457013032652001243e+02,4.035468535236615821e+02
1.458003285661544624e+02,4.043720634733433599e+02
1.459129402938067983e+02,4.051956810912961942e+02
1.460391105234522797e+02,4.060175021423184489e+02
1.461788079682391412e+02,4.068373228367090064e+02
1.463319979869270355e+02,4.076549398808018623e+02
1.464986425924772959e+02,4.084701505273775410e+02
1.466787004614724310e+02,4.092827526259389970e+02
1.468721269443634583e+02,4.100925446728394945e+02
1.470788740765416378e+02,4.108993258612501336e+02
1.472988905902326167e+02,4.117028961309546844e+02
1.475321219272092321e+02,4.125030562179591129e+02
1.477785102523206433e+02,4.132996077039035185e+02
1.480379944678339257e+02,4.140923530652651152e+02
1.483105102285845476e+02,4.148810957223383298e+02
1.485959899579324031e+02,4.156656400879815578e+02
1.488943628645189108e+02,4.164457916161175035e+02
1.492055549598214270e+02,4.172213568499752796e+02
1.495294890765004538e+02,4.179921434700628424e+02
1.498660848875350098e+02,4.187579603418567444e+02
1.502152589261415869e+02,4.195186175631986316e+02
1.505769246064718345e+02,4.202739265113858664e+02
1.509509922450833415e+02,4.210236998899448508e+02
1.513373690831788281e+02,4.217677517750757374e+02
1.517359593096079209e+02,4.225058976617561939e+02
1.521466640846256837e+02,4.232379545094943296e+02
1.525693815644021356e+02,4.239637407877171427e+02
1.530040069262770430e+02,4.246830765207857894e+02
1.534504323947529940e+02,4.253957833326246600e+02
1.539085472682208433e+02,4.261016844909536871e+02
1.543782379464107919e+02,4.268006049511134279e+02
1.548593879585622517e+02,4.274923713994712671e+02
1.553518779923054467e+02,4.281768122963988503e+02
1.558555859232475882e+02,4.288537579188090376e+02
1.563703868452568031e+02,4.295230404022431117e+02
1.568961531014351181e+02,4.301844937824961335e+02
1.574327543157742753e+02,4.308379540367720892e+02
1.579800574254853132e+02,4.314832591243570050e+02
1.585379267139946649e+02,4.321202490268008205e+02
1.591062238445983326e+02,4.327487657875973923e+02
1.596848078947654130e+02,4.333686535513538161e+02
1.602735353910834988e+02,4.339797586024383804e+02
1.608722603448360644e+02,4.345819294030977744e+02
1.614808342882037095e+02,4.351750166310345094e+02
1.620991063110803907e+02,4.357588732164348357e+02
1.627269230984949218e+02,4.363333543784382869e+02
1.633641289686291884e+02,4.368983176610391865e+02
1.640105659114229013e+02,4.374536229684120485e+02
1.646660736277559920e+02,4.379991325996518299e+02
1.653304895691985337e+02,4.385347112829197158e+02
1.660036489783183242e+02,4.390602262089873307e+02
1.666853849295363545e+02,4.395755470641694274e+02
1.673755283705200156e+02,4.400805460626385752e+02
1.680739081641033863e+02,4.405750979781124670e+02
1.687803511307249380e+02,4.410590801749067964e+02
1.694946820913710326e+02,4.415323726383454641e+02
1.702167239110161177e+02,4.419948580045211770e+02
1.709462975425471996e+02,4.424464215893985397e+02
1.716832220711628452e+02,4.428869514172525896e+02
1.724273147592351449e+02,4.433163382484358408e+02
1.731783910916239222e+02,4.437344756064667308e+02
1.739362648214314788e+02,4.441412598044330480e+02
1.747007480161867079e+02,4.445365899707034032e+02
1.754716511044476306e+02,4.449203680739408355e+02
1.762487829228098519e+02,4.452924989474117865e+02
1.770319507633101068e+02,4.456528903125852139e+02
1.778209604212125612e+02,4.460014528020147964e+02
1.786156162431664711e+02,4.463380999815000223e+02
1.794157211757231210e+02,4.466627483715195694e+02
1.802210768141995345e+02,4.469753174679315180e+02
1.810314834518777900e+02,4.472757297619368728e+02
1.818467401295269212e+02,4.475639107592994037e+02
1.826666446852353829e+02,4.478397889988179941e+02
1.834909938045418301e+02,4.481032960700475201e+02
1.843195830708517065e+02,4.483543666302625752e+02
1.851522070161270790e+02,4.485929384206607438e+02
1.859886591718372131e+02,4.488189522818012165e+02
1.868287321201573263e+02,4.490323521682745991e+02
1.876722175454026456e+02,4.492330851626009576e+02
1.885189062856851763e+02,4.494211014883515531e+02
1.893685883847801392e+02,4.495963545224924474e+02
1.902210531441897103e+02,4.497588008069454304e+02
1.910760891753904787e+02,4.499084000593647943e+02
1.919334844522521166e+02,4.500451151831259722e+02
1.927930263636144446e+02,4.501689122765247930e+02
1.936545017660091617e+02,4.502797606411839979e+02
1.945176970365136526e+02,4.503776327896657108e+02
1.953823981257240234e+02,4.504625044522874759e+02
1.962483906108334111e+02,4.505343545831407255e+02
1.971154597488032891e+02,4.505931653653094031e+02
1.979833905296137857e+02,4.506389222152881189e+02
1.988519677295807355e+02,4.506716137865984706e+02
1.997209759647252270e+02,4.506912319726027363e+02
2.005901997441831099e+02,4.506977719085140279e+02
